dashboard_name,section_name,metric_type,product_name,territory_id,territory_name,region_id,region_name,time_period,period_start_dt,period_month,metric_value
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2004,Southeast-ATL,201,East,WEEKLY,2026-03-20,2026-03-26,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2005,Great Lakes-Detroit,201,East,WEEKLY,2026-03-27,2026-03-26,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2001,New England,201,East,WEEKLY,2026-04-03,2026-04-26,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2010,Southern Cal,202,West,WEEKLY,2026-04-10,2026-04-26,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2002,Northeast-PA,201,East,WEEKLY,2026-04-17,2026-04-26,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2012,Pac Northwest,202,West,WEEKLY,2026-04-24,2026-04-26,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2006,Midwest,202,West,MONTHLY,2025-06-01,2026-06-25,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2011,Southcentral,202,West,MONTHLY,2025-07-01,2026-07-25,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2013,NY Metro,201,East,MONTHLY,2025-08-01,2026-08-25,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2003,MidAtlantic CTL,201,East,MONTHLY,2025-09-01,2026-09-25,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2009,Southwest,202,West,MONTHLY,2025-10-01,2026-10-25,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2004,Southeast-ATL,201,East,MONTHLY,2025-11-01,2026-11-25,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2005,Great Lakes-Detroit,201,East,MONTHLY,2025-12-01,2026-12-25,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2001,New England,201,East,MONTHLY,2026-01-01,2026-01-26,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2010,Southern Cal,202,West,MONTHLY,2026-02-01,2026-02-26,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2002,Northeast-PA,201,East,MONTHLY,2026-03-01,2026-03-26,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2012,Pac Northwest,202,West,MONTHLY,2026-04-01,2026-04-26,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2006,Midwest,202,West,WEEKLY,2026-02-06,2026-02-26,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2011,Southcentral,202,West,WEEKLY,2026-02-13,2026-02-26,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2013,NY Metro,201,East,WEEKLY,2026-02-20,2026-02-26,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2003,MidAtlantic CTL,201,East,WEEKLY,2026-02-27,2026-02-26,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2009,Southwest,202,West,WEEKLY,2026-03-06,2026-03-26,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2004,Southeast-ATL,201,East,WEEKLY,2026-03-13,2026-03-26,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2005,Great Lakes-Detroit,201,East,WEEKLY,2026-03-20,2026-03-26,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2001,New England,201,East,WEEKLY,2026-03-27,2026-03-26,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2010,Southern Cal,202,West,WEEKLY,2026-04-03,2026-04-26,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2002,Northeast-PA,201,East,WEEKLY,2026-04-10,2026-04-26,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2012,Pac Northwest,202,West,WEEKLY,2026-04-17,2026-04-26,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2006,Midwest,202,West,WEEKLY,2026-04-24,2026-04-26,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2006,Midwest,202,West,MONTHLY,2025-06-01,2026-06-25,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2011,Southcentral,202,West,MONTHLY,2025-07-01,2026-07-25,1
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2013,NY Metro,201,East,MONTHLY,2025-08-01,2026-08-25,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2003,MidAtlantic CTL,201,East,MONTHLY,2025-09-01,2026-09-25,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2009,Southwest,202,West,MONTHLY,2025-10-01,2026-10-25,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2004,Southeast-ATL,201,East,MONTHLY,2025-11-01,2026-11-25,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2005,Great Lakes-Detroit,201,East,MONTHLY,2025-12-01,2026-12-25,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2001,New England,201,East,MONTHLY,2026-01-01,2026-01-26,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2010,Southern Cal,202,West,MONTHLY,2026-02-01,2026-02-26,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2002,Northeast-PA,201,East,MONTHLY,2026-03-01,2026-03-26,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2012,Pac Northwest,202,West,MONTHLY,2026-04-01,2026-04-26,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2006,Midwest,202,West,WEEKLY,2026-02-06,2026-02-26,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2011,Southcentral,202,West,WEEKLY,2026-02-13,2026-02-26,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2013,NY Metro,201,East,WEEKLY,2026-02-20,2026-02-26,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2003,MidAtlantic CTL,201,East,WEEKLY,2026-02-27,2026-02-26,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2009,Southwest,202,West,WEEKLY,2026-03-06,2026-03-26,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2004,Southeast-ATL,201,East,WEEKLY,2026-03-13,2026-03-26,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2005,Great Lakes-Detroit,201,East,WEEKLY,2026-03-20,2026-03-26,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2001,New England,201,East,WEEKLY,2026-03-27,2026-03-26,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2010,Southern Cal,202,West,WEEKLY,2026-04-03,2026-04-26,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2002,Northeast-PA,201,East,WEEKLY,2026-04-10,2026-04-26,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2012,Pac Northwest,202,West,WEEKLY,2026-04-17,2026-04-26,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2006,Midwest,202,West,WEEKLY,2026-04-24,2026-04-26,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2006,Midwest,202,West,MONTHLY,2025-06-01,2026-06-25,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2011,Southcentral,202,West,MONTHLY,2025-07-01,2026-07-25,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2013,NY Metro,201,East,MONTHLY,2025-08-01,2026-08-25,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2003,MidAtlantic CTL,201,East,MONTHLY,2025-09-01,2026-09-25,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2009,Southwest,202,West,MONTHLY,2025-10-01,2026-10-25,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2004,Southeast-ATL,201,East,MONTHLY,2025-11-01,2026-11-25,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2005,Great Lakes-Detroit,201,East,MONTHLY,2025-12-01,2026-12-25,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2001,New England,201,East,MONTHLY,2026-01-01,2026-01-26,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2010,Southern Cal,202,West,MONTHLY,2026-02-01,2026-02-26,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2002,Northeast-PA,201,East,MONTHLY,2026-03-01,2026-03-26,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2012,Pac Northwest,202,West,MONTHLY,2026-04-01,2026-04-26,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2006,Midwest,202,West,WEEKLY,2026-02-06,2026-02-26,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2011,Southcentral,202,West,WEEKLY,2026-02-13,2026-02-26,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2013,NY Metro,201,East,WEEKLY,2026-02-20,2026-02-26,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2003,MidAtlantic CTL,201,East,WEEKLY,2026-02-27,2026-02-26,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2009,Southwest,202,West,WEEKLY,2026-03-06,2026-03-26,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2004,Southeast-ATL,201,East,WEEKLY,2026-03-13,2026-03-26,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2005,Great Lakes-Detroit,201,East,WEEKLY,2026-03-20,2026-03-26,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2001,New England,201,East,WEEKLY,2026-03-27,2026-03-26,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2010,Southern Cal,202,West,WEEKLY,2026-04-03,2026-04-26,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2002,Northeast-PA,201,East,WEEKLY,2026-04-10,2026-04-26,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2012,Pac Northwest,202,West,WEEKLY,2026-04-17,2026-04-26,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2006,Midwest,202,West,WEEKLY,2026-04-24,2026-04-26,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2011,Southcentral,202,West,MONTHLY,2025-06-01,2026-06-25,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2013,NY Metro,201,East,MONTHLY,2025-07-01,2026-07-25,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2003,MidAtlantic CTL,201,East,MONTHLY,2025-08-01,2026-08-25,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2009,Southwest,202,West,MONTHLY,2025-09-01,2026-09-25,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2004,Southeast-ATL,201,East,MONTHLY,2025-10-01,2026-10-25,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2005,Great Lakes-Detroit,201,East,MONTHLY,2025-11-01,2026-11-25,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2001,New England,201,East,MONTHLY,2025-12-01,2026-12-25,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2010,Southern Cal,202,West,MONTHLY,2026-01-01,2026-01-26,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2002,Northeast-PA,201,East,MONTHLY,2026-02-01,2026-02-26,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2012,Pac Northwest,202,West,MONTHLY,2026-03-01,2026-03-26,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2006,Midwest,202,West,MONTHLY,2026-04-01,2026-04-26,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2011,Southcentral,202,West,WEEKLY,2026-02-06,2026-02-26,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2013,NY Metro,201,East,WEEKLY,2026-02-13,2026-02-26,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2003,MidAtlantic CTL,201,East,WEEKLY,2026-02-20,2026-02-26,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2009,Southwest,202,West,WEEKLY,2026-02-27,2026-02-26,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2004,Southeast-ATL,201,East,WEEKLY,2026-03-06,2026-03-26,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2005,Great Lakes-Detroit,201,East,WEEKLY,2026-03-13,2026-03-26,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2001,New England,201,East,WEEKLY,2026-03-20,2026-03-26,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2010,Southern Cal,202,West,WEEKLY,2026-03-27,2026-03-26,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2002,Northeast-PA,201,East,WEEKLY,2026-04-03,2026-04-26,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2012,Pac Northwest,202,West,WEEKLY,2026-04-10,2026-04-26,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2006,Midwest,202,West,WEEKLY,2026-04-17,2026-04-26,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2011,Southcentral,202,West,WEEKLY,2026-04-24,2026-04-26,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2011,Southcentral,202,West,MONTHLY,2025-06-01,2026-06-25,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2013,NY Metro,201,East,MONTHLY,2025-07-01,2026-07-25,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2003,MidAtlantic CTL,201,East,MONTHLY,2025-08-01,2026-08-25,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2009,Southwest,202,West,MONTHLY,2025-09-01,2026-09-25,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2004,Southeast-ATL,201,East,MONTHLY,2025-10-01,2026-10-25,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2005,Great Lakes-Detroit,201,East,MONTHLY,2025-11-01,2026-11-25,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2001,New England,201,East,MONTHLY,2025-12-01,2026-12-25,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2010,Southern Cal,202,West,MONTHLY,2026-01-01,2026-01-26,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2002,Northeast-PA,201,East,MONTHLY,2026-02-01,2026-02-26,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2012,Pac Northwest,202,West,MONTHLY,2026-03-01,2026-03-26,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2006,Midwest,202,West,MONTHLY,2026-04-01,2026-04-26,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2011,Southcentral,202,West,WEEKLY,2026-02-06,2026-02-26,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2013,NY Metro,201,East,WEEKLY,2026-02-13,2026-02-26,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2003,MidAtlantic CTL,201,East,WEEKLY,2026-02-20,2026-02-26,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2009,Southwest,202,West,WEEKLY,2026-02-27,2026-02-26,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2004,Southeast-ATL,201,East,WEEKLY,2026-03-06,2026-03-26,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2005,Great Lakes-Detroit,201,East,WEEKLY,2026-03-13,2026-03-26,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2001,New England,201,East,WEEKLY,2026-03-20,2026-03-26,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2010,Southern Cal,202,West,WEEKLY,2026-03-27,2026-03-26,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2002,Northeast-PA,201,East,WEEKLY,2026-04-03,2026-04-26,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2012,Pac Northwest,202,West,WEEKLY,2026-04-10,2026-04-26,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2006,Midwest,202,West,WEEKLY,2026-04-17,2026-04-26,3
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2011,Southcentral,202,West,WEEKLY,2026-04-24,2026-04-26,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2011,Southcentral,202,West,MONTHLY,2025-06-01,2026-06-25,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2013,NY Metro,201,East,MONTHLY,2025-07-01,2026-07-25,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2003,MidAtlantic CTL,201,East,MONTHLY,2025-08-01,2026-08-25,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2009,Southwest,202,West,MONTHLY,2025-09-01,2026-09-25,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2004,Southeast-ATL,201,East,MONTHLY,2025-10-01,2026-10-25,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2005,Great Lakes-Detroit,201,East,MONTHLY,2025-11-01,2026-11-25,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2001,New England,201,East,MONTHLY,2025-12-01,2026-12-25,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2010,Southern Cal,202,West,MONTHLY,2026-01-01,2026-01-26,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2002,Northeast-PA,201,East,MONTHLY,2026-02-01,2026-02-26,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2012,Pac Northwest,202,West,MONTHLY,2026-03-01,2026-03-26,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2006,Midwest,202,West,MONTHLY,2026-04-01,2026-04-26,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2011,Southcentral,202,West,WEEKLY,2026-02-06,2026-02-26,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2013,NY Metro,201,East,WEEKLY,2026-02-13,2026-02-26,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2003,MidAtlantic CTL,201,East,WEEKLY,2026-02-20,2026-02-26,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2009,Southwest,202,West,WEEKLY,2026-02-27,2026-02-26,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2004,Southeast-ATL,201,East,WEEKLY,2026-03-06,2026-03-26,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2005,Great Lakes-Detroit,201,East,WEEKLY,2026-03-13,2026-03-26,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2001,New England,201,East,WEEKLY,2026-03-20,2026-03-26,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2010,Southern Cal,202,West,WEEKLY,2026-03-27,2026-03-26,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2002,Northeast-PA,201,East,WEEKLY,2026-04-03,2026-04-26,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2012,Pac Northwest,202,West,WEEKLY,2026-04-10,2026-04-26,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2006,Midwest,202,West,WEEKLY,2026-04-17,2026-04-26,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2011,Southcentral,202,West,WEEKLY,2026-04-24,2026-04-26,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2013,NY Metro,201,East,MONTHLY,2025-06-01,2026-06-25,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2003,MidAtlantic CTL,201,East,MONTHLY,2025-07-01,2026-07-25,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2009,Southwest,202,West,MONTHLY,2025-08-01,2026-08-25,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2004,Southeast-ATL,201,East,MONTHLY,2025-09-01,2026-09-25,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2005,Great Lakes-Detroit,201,East,MONTHLY,2025-10-01,2026-10-25,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2001,New England,201,East,MONTHLY,2025-11-01,2026-11-25,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2010,Southern Cal,202,West,MONTHLY,2025-12-01,2026-12-25,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2002,Northeast-PA,201,East,MONTHLY,2026-01-01,2026-01-26,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2012,Pac Northwest,202,West,MONTHLY,2026-02-01,2026-02-26,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2006,Midwest,202,West,MONTHLY,2026-03-01,2026-03-26,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2011,Southcentral,202,West,MONTHLY,2026-04-01,2026-04-26,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2013,NY Metro,201,East,WEEKLY,2026-02-06,2026-02-26,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2003,MidAtlantic CTL,201,East,WEEKLY,2026-02-13,2026-02-26,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2009,Southwest,202,West,WEEKLY,2026-02-20,2026-02-26,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2004,Southeast-ATL,201,East,WEEKLY,2026-02-27,2026-02-26,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2005,Great Lakes-Detroit,201,East,WEEKLY,2026-03-06,2026-03-26,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2001,New England,201,East,WEEKLY,2026-03-13,2026-03-26,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2010,Southern Cal,202,West,WEEKLY,2026-03-20,2026-03-26,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2002,Northeast-PA,201,East,WEEKLY,2026-03-27,2026-03-26,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2012,Pac Northwest,202,West,WEEKLY,2026-04-03,2026-04-26,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2006,Midwest,202,West,WEEKLY,2026-04-10,2026-04-26,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2011,Southcentral,202,West,WEEKLY,2026-04-17,2026-04-26,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2013,NY Metro,201,East,WEEKLY,2026-04-24,2026-04-26,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2013,NY Metro,201,East,MONTHLY,2025-06-01,2026-06-25,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2003,MidAtlantic CTL,201,East,MONTHLY,2025-07-01,2026-07-25,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2009,Southwest,202,West,MONTHLY,2025-08-01,2026-08-25,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2004,Southeast-ATL,201,East,MONTHLY,2025-09-01,2026-09-25,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2005,Great Lakes-Detroit,201,East,MONTHLY,2025-10-01,2026-10-25,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2001,New England,201,East,MONTHLY,2025-11-01,2026-11-25,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2010,Southern Cal,202,West,MONTHLY,2025-12-01,2026-12-25,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2002,Northeast-PA,201,East,MONTHLY,2026-01-01,2026-01-26,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2012,Pac Northwest,202,West,MONTHLY,2026-02-01,2026-02-26,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2006,Midwest,202,West,MONTHLY,2026-03-01,2026-03-26,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2011,Southcentral,202,West,MONTHLY,2026-04-01,2026-04-26,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2013,NY Metro,201,East,WEEKLY,2026-02-06,2026-02-26,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2003,MidAtlantic CTL,201,East,WEEKLY,2026-02-13,2026-02-26,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2009,Southwest,202,West,WEEKLY,2026-02-20,2026-02-26,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2004,Southeast-ATL,201,East,WEEKLY,2026-02-27,2026-02-26,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2005,Great Lakes-Detroit,201,East,WEEKLY,2026-03-06,2026-03-26,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2001,New England,201,East,WEEKLY,2026-03-13,2026-03-26,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2010,Southern Cal,202,West,WEEKLY,2026-03-20,2026-03-26,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2002,Northeast-PA,201,East,WEEKLY,2026-03-27,2026-03-26,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2012,Pac Northwest,202,West,WEEKLY,2026-04-03,2026-04-26,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2006,Midwest,202,West,WEEKLY,2026-04-10,2026-04-26,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2011,Southcentral,202,West,WEEKLY,2026-04-17,2026-04-26,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2013,NY Metro,201,East,WEEKLY,2026-04-24,2026-04-26,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2013,NY Metro,201,East,MONTHLY,2025-06-01,2026-06-25,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2003,MidAtlantic CTL,201,East,MONTHLY,2025-07-01,2026-07-25,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2009,Southwest,202,West,MONTHLY,2025-08-01,2026-08-25,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2004,Southeast-ATL,201,East,MONTHLY,2025-09-01,2026-09-25,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2005,Great Lakes-Detroit,201,East,MONTHLY,2025-10-01,2026-10-25,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2001,New England,201,East,MONTHLY,2025-11-01,2026-11-25,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2010,Southern Cal,202,West,MONTHLY,2025-12-01,2026-12-25,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2002,Northeast-PA,201,East,MONTHLY,2026-01-01,2026-01-26,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2012,Pac Northwest,202,West,MONTHLY,2026-02-01,2026-02-26,0
Account_Leads,Time_Series,PATIENT_COUNT,ELAPRASE,2006,Midwest,202,West,MONTHLY,2026-03-01,2026-03-26,0
Account_Leads,Time_Series,PATIENT_COUNT,AVLAYAH,2011,Southcentral,202,West,MONTHLY,2026-04-01,2026-04-26,0
Account_Leads,Time_Series,VIAL_COUNT,AVLAYAH,2013,NY Metro,201,East,WEEKLY,2026-02-06,2026-02-26,0
