dashboard_name,section_name,region_id,region_name,territory_id,territory_name,kpi_name,kpi_value,period_type
ACCOUNT_LEADS,OVERVIEW,201,East,2005,Great Lakes-Detroit,HCO_VIALS,0,LTD
ACCOUNT_LEADS,OVERVIEW,201,East,2001,New England,Avlayah_SP,0,QTD
ACCOUNT_LEADS,OVERVIEW,202,West,2010,Southern Cal,Avlayah_CRM,2,YTD
ACCOUNT_LEADS,OVERVIEW,201,East,2004,Southeast-ATL,AVLAYAH_PATIENTS_11_16,0,MTD
ACCOUNT_LEADS,OVERVIEW,202,West,2009,Southwest,Severe_Avlayah,0,LTD
ACCOUNT_LEADS,OVERVIEW,202,West,2006,Midwest,ELAPRASE_11_16,11,YTD
ACCOUNT_LEADS,OVERVIEW,202,West,2012,Pac Northwest,HCP_PRESCRIBED,0,MTD
ACCOUNT_LEADS,OVERVIEW,202,West,2011,Southcentral,TOTAL_VIALS,0,LTD
ACCOUNT_LEADS,OVERVIEW,201,East,2013,NY Metro,Avlayah_Claims,0,QTD
ACCOUNT_LEADS,OVERVIEW,201,East,2003,MidAtlantic CTL,Avlayah_HUB,0,YTD
ACCOUNT_LEADS,OVERVIEW,201,East,2005,Great Lakes-Detroit,CRM_PATIENTS,0,LTD
ACCOUNT_LEADS,OVERVIEW,201,East,2001,New England,AVLAYAH_Medicaid_Patients,0,QTD
ACCOUNT_LEADS,OVERVIEW,202,West,2010,Southern Cal,AVLAYAH_Unknown_Patients,0,YTD
ACCOUNT_LEADS,OVERVIEW,201,East,2004,Southeast-ATL,AVLAYAH_PATIENTS_LT_5,0,MTD
ACCOUNT_LEADS,OVERVIEW,202,West,2009,Southwest,AVLAYAH_Medicare_Patients,0,LTD
ACCOUNT_LEADS,OVERVIEW,202,West,2006,Midwest,AVLAYAH_PATIENTS_5_10,0,YTD
ACCOUNT_LEADS,OVERVIEW,202,West,2012,Pac Northwest,AVLAYAH_PATIENTS_17_PLUS,0,MTD
ACCOUNT_LEADS,OVERVIEW,202,West,2011,Southcentral,Attenuated_Avlayah,0,LTD
ACCOUNT_LEADS,OVERVIEW,201,East,2013,NY Metro,ELAPRASE_LT_5,0,QTD
ACCOUNT_LEADS,OVERVIEW,201,East,2003,MidAtlantic CTL,ELAPRASE_17_PLUS,7,YTD
ACCOUNT_LEADS,OVERVIEW,201,East,2002,Northeast-PA,HCO_ORDERED,1,MTD
ACCOUNT_LEADS,OVERVIEW,201,East,2005,Great Lakes-Detroit,SP_VIALS,0,LTD
ACCOUNT_LEADS,OVERVIEW,201,East,2001,New England,HCO_VIALS,0,QTD
ACCOUNT_LEADS,OVERVIEW,202,West,2010,Southern Cal,Avlayah_SP,0,YTD
ACCOUNT_LEADS,OVERVIEW,201,East,2004,Southeast-ATL,Avlayah_CRM,0,MTD
ACCOUNT_LEADS,OVERVIEW,202,West,2009,Southwest,AVLAYAH_PATIENTS_11_16,0,LTD
ACCOUNT_LEADS,OVERVIEW,202,West,2006,Midwest,ELAPRASE_5_10,3,YTD
ACCOUNT_LEADS,OVERVIEW,202,West,2012,Pac Northwest,ELAPRASE_11_16,2,MTD
ACCOUNT_LEADS,OVERVIEW,202,West,2011,Southcentral,HCP_PRESCRIBED,0,LTD
ACCOUNT_LEADS,OVERVIEW,201,East,2013,NY Metro,TOTAL_VIALS,0,QTD
ACCOUNT_LEADS,OVERVIEW,201,East,2003,MidAtlantic CTL,Avlayah_Claims,0,YTD
ACCOUNT_LEADS,OVERVIEW,201,East,2002,Northeast-PA,Avlayah_HUB,0,MTD
ACCOUNT_LEADS,OVERVIEW,201,East,2005,Great Lakes-Detroit,CRM_PATIENTS,0,QTD
ACCOUNT_LEADS,OVERVIEW,201,East,2001,New England,AVLAYAH_Medicaid_Patients,0,YTD
ACCOUNT_LEADS,OVERVIEW,202,West,2010,Southern Cal,AVLAYAH_Unknown_Patients,0,MTD
ACCOUNT_LEADS,OVERVIEW,201,East,2004,Southeast-ATL,AVLAYAH_PATIENTS_LT_5,0,LTD
ACCOUNT_LEADS,OVERVIEW,202,West,2009,Southwest,AVLAYAH_Medicare_Patients,0,QTD
ACCOUNT_LEADS,OVERVIEW,202,West,2006,Midwest,AVLAYAH_PATIENTS_5_10,0,MTD
ACCOUNT_LEADS,OVERVIEW,202,West,2012,Pac Northwest,AVLAYAH_PATIENTS_17_PLUS,0,LTD
ACCOUNT_LEADS,OVERVIEW,202,West,2011,Southcentral,Attenuated_Avlayah,0,QTD
ACCOUNT_LEADS,OVERVIEW,201,East,2013,NY Metro,ELAPRASE_LT_5,0,YTD
ACCOUNT_LEADS,OVERVIEW,201,East,2003,MidAtlantic CTL,ELAPRASE_17_PLUS,4,MTD
ACCOUNT_LEADS,OVERVIEW,201,East,2002,Northeast-PA,HCO_ORDERED,1,LTD
ACCOUNT_LEADS,OVERVIEW,201,East,2005,Great Lakes-Detroit,SP_VIALS,0,QTD
ACCOUNT_LEADS,OVERVIEW,201,East,2001,New England,HCO_VIALS,0,YTD
ACCOUNT_LEADS,OVERVIEW,202,West,2010,Southern Cal,Avlayah_SP,0,MTD
ACCOUNT_LEADS,OVERVIEW,201,East,2004,Southeast-ATL,Avlayah_CRM,0,LTD
ACCOUNT_LEADS,OVERVIEW,202,West,2009,Southwest,AVLAYAH_PATIENTS_11_16,0,QTD
ACCOUNT_LEADS,OVERVIEW,202,West,2006,Midwest,ELAPRASE_5_10,3,MTD
ACCOUNT_LEADS,OVERVIEW,202,West,2012,Pac Northwest,ELAPRASE_11_16,6,LTD
ACCOUNT_LEADS,OVERVIEW,202,West,2011,Southcentral,HCP_PRESCRIBED,0,QTD
ACCOUNT_LEADS,OVERVIEW,201,East,2013,NY Metro,TOTAL_VIALS,0,YTD
ACCOUNT_LEADS,OVERVIEW,201,East,2003,MidAtlantic CTL,Avlayah_Claims,0,MTD
ACCOUNT_LEADS,OVERVIEW,201,East,2002,Northeast-PA,Avlayah_HUB,0,LTD
ACCOUNT_LEADS,OVERVIEW,201,East,2005,Great Lakes-Detroit,CRM_PATIENTS,0,YTD
ACCOUNT_LEADS,OVERVIEW,201,East,2001,New England,AVLAYAH_Medicaid_Patients,0,MTD
ACCOUNT_LEADS,OVERVIEW,202,West,2010,Southern Cal,AVLAYAH_Unknown_Patients,0,LTD
ACCOUNT_LEADS,OVERVIEW,201,East,2004,Southeast-ATL,AVLAYAH_PATIENTS_LT_5,0,QTD
ACCOUNT_LEADS,OVERVIEW,202,West,2009,Southwest,AVLAYAH_Medicare_Patients,0,YTD
ACCOUNT_LEADS,OVERVIEW,202,West,2006,Midwest,AVLAYAH_PATIENTS_5_10,0,LTD
ACCOUNT_LEADS,OVERVIEW,202,West,2012,Pac Northwest,AVLAYAH_PATIENTS_17_PLUS,0,QTD
ACCOUNT_LEADS,OVERVIEW,202,West,2011,Southcentral,Attenuated_Avlayah,0,YTD
ACCOUNT_LEADS,OVERVIEW,201,East,2013,NY Metro,ELAPRASE_LT_5,0,MTD
ACCOUNT_LEADS,OVERVIEW,201,East,2003,MidAtlantic CTL,ELAPRASE_17_PLUS,14,LTD
ACCOUNT_LEADS,OVERVIEW,201,East,2002,Northeast-PA,HCO_ORDERED,1,QTD
ACCOUNT_LEADS,OVERVIEW,201,East,2005,Great Lakes-Detroit,SP_VIALS,0,YTD
ACCOUNT_LEADS,OVERVIEW,201,East,2001,New England,HCO_VIALS,0,MTD
ACCOUNT_LEADS,OVERVIEW,202,West,2010,Southern Cal,Avlayah_SP,0,LTD
ACCOUNT_LEADS,OVERVIEW,201,East,2004,Southeast-ATL,Avlayah_CRM,0,QTD
ACCOUNT_LEADS,OVERVIEW,202,West,2009,Southwest,AVLAYAH_PATIENTS_11_16,0,YTD
ACCOUNT_LEADS,OVERVIEW,202,West,2006,Midwest,ELAPRASE_5_10,9,LTD
ACCOUNT_LEADS,OVERVIEW,202,West,2012,Pac Northwest,ELAPRASE_11_16,4,QTD
ACCOUNT_LEADS,OVERVIEW,202,West,2011,Southcentral,HCP_PRESCRIBED,0,YTD
ACCOUNT_LEADS,OVERVIEW,201,East,2013,NY Metro,TOTAL_VIALS,0,MTD
ACCOUNT_LEADS,OVERVIEW,201,East,2003,MidAtlantic CTL,Avlayah_Claims,0,LTD
ACCOUNT_LEADS,OVERVIEW,201,East,2002,Northeast-PA,Avlayah_HUB,0,QTD
ACCOUNT_LEADS,OVERVIEW,201,East,2005,Great Lakes-Detroit,CRM_PATIENTS,0,MTD
ACCOUNT_LEADS,OVERVIEW,201,East,2001,New England,AVLAYAH_Medicaid_Patients,0,LTD
ACCOUNT_LEADS,OVERVIEW,202,West,2010,Southern Cal,AVLAYAH_Unknown_Patients,0,QTD
ACCOUNT_LEADS,OVERVIEW,201,East,2004,Southeast-ATL,AVLAYAH_PATIENTS_LT_5,0,YTD
ACCOUNT_LEADS,OVERVIEW,202,West,2009,Southwest,AVLAYAH_Medicare_Patients,0,MTD
ACCOUNT_LEADS,OVERVIEW,202,West,2006,Midwest,AVLAYAH_PATIENTS_5_10,0,QTD
ACCOUNT_LEADS,OVERVIEW,202,West,2012,Pac Northwest,AVLAYAH_PATIENTS_17_PLUS,0,YTD
ACCOUNT_LEADS,OVERVIEW,202,West,2011,Southcentral,Attenuated_Avlayah,0,MTD
ACCOUNT_LEADS,OVERVIEW,201,East,2013,NY Metro,ELAPRASE_LT_5,1,LTD
ACCOUNT_LEADS,OVERVIEW,201,East,2003,MidAtlantic CTL,ELAPRASE_17_PLUS,7,QTD
ACCOUNT_LEADS,OVERVIEW,201,East,2002,Northeast-PA,HCO_ORDERED,1,YTD
ACCOUNT_LEADS,OVERVIEW,201,East,2005,Great Lakes-Detroit,SP_VIALS,0,MTD
ACCOUNT_LEADS,OVERVIEW,201,East,2001,New England,HCO_VIALS,0,LTD
ACCOUNT_LEADS,OVERVIEW,202,West,2010,Southern Cal,Avlayah_SP,0,QTD
ACCOUNT_LEADS,OVERVIEW,201,East,2004,Southeast-ATL,Avlayah_CRM,0,YTD
ACCOUNT_LEADS,OVERVIEW,202,West,2009,Southwest,AVLAYAH_PATIENTS_11_16,0,MTD
ACCOUNT_LEADS,OVERVIEW,202,West,2006,Midwest,ELAPRASE_5_10,3,QTD
ACCOUNT_LEADS,OVERVIEW,202,West,2012,Pac Northwest,ELAPRASE_11_16,4,YTD
ACCOUNT_LEADS,OVERVIEW,202,West,2011,Southcentral,HCP_PRESCRIBED,0,MTD
ACCOUNT_LEADS,OVERVIEW,201,East,2013,NY Metro,TOTAL_VIALS,0,LTD
ACCOUNT_LEADS,OVERVIEW,201,East,2003,MidAtlantic CTL,Avlayah_Claims,0,QTD
ACCOUNT_LEADS,OVERVIEW,201,East,2002,Northeast-PA,Avlayah_HUB,0,YTD
ACCOUNT_LEADS,OVERVIEW,201,East,2001,New England,CRM_PATIENTS,0,LTD
ACCOUNT_LEADS,OVERVIEW,202,West,2010,Southern Cal,AVLAYAH_Medicaid_Patients,0,QTD
ACCOUNT_LEADS,OVERVIEW,201,East,2004,Southeast-ATL,AVLAYAH_Unknown_Patients,0,YTD
ACCOUNT_LEADS,OVERVIEW,202,West,2009,Southwest,AVLAYAH_PATIENTS_LT_5,0,MTD
ACCOUNT_LEADS,OVERVIEW,202,West,2006,Midwest,AVLAYAH_Commercial_Patients,0,QTD
ACCOUNT_LEADS,OVERVIEW,202,West,2012,Pac Northwest,AVLAYAH_PATIENTS_5_10,0,YTD
ACCOUNT_LEADS,OVERVIEW,202,West,2011,Southcentral,AVLAYAH_PATIENTS_17_PLUS,0,MTD
ACCOUNT_LEADS,OVERVIEW,201,East,2013,NY Metro,Attenuated_Avlayah,0,LTD
ACCOUNT_LEADS,OVERVIEW,201,East,2003,MidAtlantic CTL,ELAPRASE_LT_5,2,QTD
ACCOUNT_LEADS,OVERVIEW,201,East,2002,Northeast-PA,ELAPRASE_17_PLUS,11,YTD
ACCOUNT_LEADS,OVERVIEW,201,East,2005,Great Lakes-Detroit,HCO_ORDERED,0,MTD
ACCOUNT_LEADS,OVERVIEW,201,East,2001,New England,SP_VIALS,0,LTD
ACCOUNT_LEADS,OVERVIEW,202,West,2010,Southern Cal,HCO_VIALS,0,QTD
ACCOUNT_LEADS,OVERVIEW,201,East,2004,Southeast-ATL,Avlayah_SP,0,YTD
ACCOUNT_LEADS,OVERVIEW,202,West,2009,Southwest,Avlayah_CRM,0,MTD
ACCOUNT_LEADS,OVERVIEW,202,West,2006,Midwest,Severe_Avlayah,0,QTD
ACCOUNT_LEADS,OVERVIEW,202,West,2012,Pac Northwest,ELAPRASE_5_10,2,YTD
ACCOUNT_LEADS,OVERVIEW,202,West,2011,Southcentral,ELAPRASE_11_16,7,MTD
ACCOUNT_LEADS,OVERVIEW,201,East,2013,NY Metro,HCP_PRESCRIBED,0,LTD
ACCOUNT_LEADS,OVERVIEW,201,East,2003,MidAtlantic CTL,TOTAL_VIALS,1,QTD
ACCOUNT_LEADS,OVERVIEW,201,East,2002,Northeast-PA,Avlayah_Claims,0,YTD
ACCOUNT_LEADS,OVERVIEW,201,East,2005,Great Lakes-Detroit,Avlayah_HUB,0,MTD
ACCOUNT_LEADS,OVERVIEW,201,East,2001,New England,CRM_PATIENTS,0,QTD
ACCOUNT_LEADS,OVERVIEW,202,West,2010,Southern Cal,AVLAYAH_Medicaid_Patients,0,YTD
ACCOUNT_LEADS,OVERVIEW,201,East,2004,Southeast-ATL,AVLAYAH_Unknown_Patients,0,MTD
ACCOUNT_LEADS,OVERVIEW,202,West,2009,Southwest,AVLAYAH_PATIENTS_LT_5,0,LTD
ACCOUNT_LEADS,OVERVIEW,202,West,2006,Midwest,AVLAYAH_Commercial_Patients,0,YTD
ACCOUNT_LEADS,OVERVIEW,202,West,2012,Pac Northwest,AVLAYAH_PATIENTS_5_10,0,MTD
ACCOUNT_LEADS,OVERVIEW,202,West,2011,Southcentral,AVLAYAH_PATIENTS_17_PLUS,0,LTD
ACCOUNT_LEADS,OVERVIEW,201,East,2013,NY Metro,Attenuated_Avlayah,0,QTD
ACCOUNT_LEADS,OVERVIEW,201,East,2003,MidAtlantic CTL,ELAPRASE_LT_5,2,YTD
ACCOUNT_LEADS,OVERVIEW,201,East,2002,Northeast-PA,ELAPRASE_17_PLUS,10,MTD
ACCOUNT_LEADS,OVERVIEW,201,East,2005,Great Lakes-Detroit,HCO_ORDERED,0,LTD
ACCOUNT_LEADS,OVERVIEW,201,East,2001,New England,SP_VIALS,0,QTD
ACCOUNT_LEADS,OVERVIEW,202,West,2010,Southern Cal,HCO_VIALS,0,YTD
ACCOUNT_LEADS,OVERVIEW,201,East,2004,Southeast-ATL,Avlayah_SP,0,MTD
ACCOUNT_LEADS,OVERVIEW,202,West,2009,Southwest,Avlayah_CRM,0,LTD
ACCOUNT_LEADS,OVERVIEW,202,West,2006,Midwest,Severe_Avlayah,0,YTD
ACCOUNT_LEADS,OVERVIEW,202,West,2012,Pac Northwest,ELAPRASE_5_10,1,MTD
ACCOUNT_LEADS,OVERVIEW,202,West,2011,Southcentral,ELAPRASE_11_16,19,LTD
ACCOUNT_LEADS,OVERVIEW,201,East,2013,NY Metro,HCP_PRESCRIBED,0,QTD
ACCOUNT_LEADS,OVERVIEW,201,East,2003,MidAtlantic CTL,TOTAL_VIALS,1,YTD
ACCOUNT_LEADS,OVERVIEW,201,East,2002,Northeast-PA,Avlayah_Claims,0,MTD
ACCOUNT_LEADS,OVERVIEW,201,East,2005,Great Lakes-Detroit,Avlayah_HUB,0,LTD
ACCOUNT_LEADS,OVERVIEW,201,East,2001,New England,CRM_PATIENTS,0,YTD
ACCOUNT_LEADS,OVERVIEW,202,West,2010,Southern Cal,AVLAYAH_Medicaid_Patients,0,MTD
ACCOUNT_LEADS,OVERVIEW,201,East,2004,Southeast-ATL,AVLAYAH_Unknown_Patients,0,LTD
ACCOUNT_LEADS,OVERVIEW,202,West,2009,Southwest,AVLAYAH_PATIENTS_LT_5,0,QTD
ACCOUNT_LEADS,OVERVIEW,202,West,2006,Midwest,AVLAYAH_Commercial_Patients,0,MTD
ACCOUNT_LEADS,OVERVIEW,202,West,2012,Pac Northwest,AVLAYAH_PATIENTS_5_10,0,LTD
ACCOUNT_LEADS,OVERVIEW,202,West,2011,Southcentral,AVLAYAH_PATIENTS_17_PLUS,0,QTD
ACCOUNT_LEADS,OVERVIEW,201,East,2013,NY Metro,Attenuated_Avlayah,0,YTD
ACCOUNT_LEADS,OVERVIEW,201,East,2003,MidAtlantic CTL,ELAPRASE_LT_5,1,MTD
ACCOUNT_LEADS,OVERVIEW,201,East,2002,Northeast-PA,ELAPRASE_17_PLUS,22,LTD
ACCOUNT_LEADS,OVERVIEW,201,East,2005,Great Lakes-Detroit,HCO_ORDERED,0,QTD
ACCOUNT_LEADS,OVERVIEW,201,East,2001,New England,SP_VIALS,0,YTD
ACCOUNT_LEADS,OVERVIEW,202,West,2010,Southern Cal,HCO_VIALS,0,MTD
ACCOUNT_LEADS,OVERVIEW,201,East,2004,Southeast-ATL,Avlayah_SP,0,LTD
ACCOUNT_LEADS,OVERVIEW,202,West,2009,Southwest,Avlayah_CRM,0,QTD
ACCOUNT_LEADS,OVERVIEW,202,West,2006,Midwest,Severe_Avlayah,0,MTD
ACCOUNT_LEADS,OVERVIEW,202,West,2012,Pac Northwest,ELAPRASE_5_10,3,LTD
ACCOUNT_LEADS,OVERVIEW,202,West,2011,Southcentral,ELAPRASE_11_16,8,QTD
ACCOUNT_LEADS,OVERVIEW,201,East,2013,NY Metro,HCP_PRESCRIBED,0,YTD
ACCOUNT_LEADS,OVERVIEW,201,East,2003,MidAtlantic CTL,TOTAL_VIALS,1,MTD
ACCOUNT_LEADS,OVERVIEW,201,East,2002,Northeast-PA,Avlayah_Claims,0,LTD
ACCOUNT_LEADS,OVERVIEW,201,East,2005,Great Lakes-Detroit,Avlayah_HUB,0,QTD
ACCOUNT_LEADS,OVERVIEW,201,East,2001,New England,CRM_PATIENTS,0,MTD
ACCOUNT_LEADS,OVERVIEW,202,West,2010,Southern Cal,AVLAYAH_Medicaid_Patients,0,LTD
ACCOUNT_LEADS,OVERVIEW,201,East,2004,Southeast-ATL,AVLAYAH_Unknown_Patients,0,QTD
ACCOUNT_LEADS,OVERVIEW,202,West,2009,Southwest,AVLAYAH_PATIENTS_LT_5,0,YTD
ACCOUNT_LEADS,OVERVIEW,202,West,2006,Midwest,AVLAYAH_Commercial_Patients,0,LTD
ACCOUNT_LEADS,OVERVIEW,202,West,2012,Pac Northwest,AVLAYAH_PATIENTS_5_10,0,QTD
ACCOUNT_LEADS,OVERVIEW,202,West,2011,Southcentral,AVLAYAH_PATIENTS_17_PLUS,0,YTD
ACCOUNT_LEADS,OVERVIEW,201,East,2013,NY Metro,Attenuated_Avlayah,0,MTD
ACCOUNT_LEADS,OVERVIEW,201,East,2003,MidAtlantic CTL,ELAPRASE_LT_5,3,LTD
ACCOUNT_LEADS,OVERVIEW,201,East,2002,Northeast-PA,ELAPRASE_17_PLUS,11,QTD
ACCOUNT_LEADS,OVERVIEW,201,East,2005,Great Lakes-Detroit,HCO_ORDERED,0,YTD
ACCOUNT_LEADS,OVERVIEW,201,East,2001,New England,SP_VIALS,0,MTD
ACCOUNT_LEADS,OVERVIEW,202,West,2010,Southern Cal,HCO_VIALS,0,LTD
ACCOUNT_LEADS,OVERVIEW,201,East,2004,Southeast-ATL,Avlayah_SP,0,QTD
ACCOUNT_LEADS,OVERVIEW,202,West,2009,Southwest,Avlayah_CRM,0,YTD
ACCOUNT_LEADS,OVERVIEW,202,West,2006,Midwest,Severe_Avlayah,0,LTD
ACCOUNT_LEADS,OVERVIEW,202,West,2012,Pac Northwest,ELAPRASE_5_10,2,QTD
ACCOUNT_LEADS,OVERVIEW,202,West,2011,Southcentral,ELAPRASE_11_16,8,YTD
ACCOUNT_LEADS,OVERVIEW,201,East,2013,NY Metro,HCP_PRESCRIBED,0,MTD
ACCOUNT_LEADS,OVERVIEW,201,East,2003,MidAtlantic CTL,TOTAL_VIALS,1,LTD
ACCOUNT_LEADS,OVERVIEW,201,East,2002,Northeast-PA,Avlayah_Claims,0,QTD
ACCOUNT_LEADS,OVERVIEW,201,East,2005,Great Lakes-Detroit,Avlayah_HUB,0,YTD
ACCOUNT_LEADS,OVERVIEW,202,West,2010,Southern Cal,CRM_PATIENTS,2,LTD
ACCOUNT_LEADS,OVERVIEW,201,East,2004,Southeast-ATL,AVLAYAH_Medicaid_Patients,0,QTD
ACCOUNT_LEADS,OVERVIEW,202,West,2009,Southwest,AVLAYAH_Unknown_Patients,0,YTD
ACCOUNT_LEADS,OVERVIEW,202,West,2006,Midwest,AVLAYAH_Medicare_Patients,0,LTD
ACCOUNT_LEADS,OVERVIEW,202,West,2012,Pac Northwest,AVLAYAH_Commercial_Patients,0,QTD
ACCOUNT_LEADS,OVERVIEW,202,West,2011,Southcentral,AVLAYAH_PATIENTS_5_10,0,YTD
ACCOUNT_LEADS,OVERVIEW,201,East,2013,NY Metro,AVLAYAH_PATIENTS_17_PLUS,0,MTD
ACCOUNT_LEADS,OVERVIEW,201,East,2003,MidAtlantic CTL,Attenuated_Avlayah,0,LTD
ACCOUNT_LEADS,OVERVIEW,201,East,2002,Northeast-PA,ELAPRASE_LT_5,0,QTD
ACCOUNT_LEADS,OVERVIEW,201,East,2005,Great Lakes-Detroit,ELAPRASE_17_PLUS,5,YTD
ACCOUNT_LEADS,OVERVIEW,201,East,2001,New England,HCO_ORDERED,0,MTD
ACCOUNT_LEADS,OVERVIEW,202,West,2010,Southern Cal,SP_VIALS,0,LTD
ACCOUNT_LEADS,OVERVIEW,201,East,2004,Southeast-ATL,HCO_VIALS,0,QTD
ACCOUNT_LEADS,OVERVIEW,202,West,2009,Southwest,Avlayah_SP,0,YTD
ACCOUNT_LEADS,OVERVIEW,202,West,2006,Midwest,AVLAYAH_PATIENTS_11_16,0,LTD
ACCOUNT_LEADS,OVERVIEW,202,West,2012,Pac Northwest,Severe_Avlayah,0,QTD
ACCOUNT_LEADS,OVERVIEW,202,West,2011,Southcentral,ELAPRASE_5_10,1,YTD
ACCOUNT_LEADS,OVERVIEW,201,East,2013,NY Metro,ELAPRASE_11_16,5,MTD
ACCOUNT_LEADS,OVERVIEW,201,East,2003,MidAtlantic CTL,HCP_PRESCRIBED,0,LTD
ACCOUNT_LEADS,OVERVIEW,201,East,2002,Northeast-PA,TOTAL_VIALS,1,QTD
ACCOUNT_LEADS,OVERVIEW,201,East,2005,Great Lakes-Detroit,Avlayah_Claims,0,YTD
ACCOUNT_LEADS,OVERVIEW,201,East,2001,New England,Avlayah_HUB,0,MTD
ACCOUNT_LEADS,OVERVIEW,202,West,2010,Southern Cal,CRM_PATIENTS,2,QTD
ACCOUNT_LEADS,OVERVIEW,201,East,2004,Southeast-ATL,AVLAYAH_Medicaid_Patients,0,YTD
ACCOUNT_LEADS,OVERVIEW,202,West,2009,Southwest,AVLAYAH_Unknown_Patients,0,MTD
ACCOUNT_LEADS,OVERVIEW,202,West,2006,Midwest,AVLAYAH_Medicare_Patients,0,QTD
ACCOUNT_LEADS,OVERVIEW,202,West,2012,Pac Northwest,AVLAYAH_Commercial_Patients,0,YTD
ACCOUNT_LEADS,OVERVIEW,202,West,2011,Southcentral,AVLAYAH_PATIENTS_5_10,0,MTD
ACCOUNT_LEADS,OVERVIEW,201,East,2013,NY Metro,AVLAYAH_PATIENTS_17_PLUS,0,LTD
ACCOUNT_LEADS,OVERVIEW,201,East,2003,MidAtlantic CTL,Attenuated_Avlayah,0,QTD
ACCOUNT_LEADS,OVERVIEW,201,East,2002,Northeast-PA,ELAPRASE_LT_5,0,YTD
ACCOUNT_LEADS,OVERVIEW,201,East,2005,Great Lakes-Detroit,ELAPRASE_17_PLUS,5,MTD
ACCOUNT_LEADS,OVERVIEW,201,East,2001,New England,HCO_ORDERED,0,LTD
ACCOUNT_LEADS,OVERVIEW,202,West,2010,Southern Cal,SP_VIALS,0,QTD
ACCOUNT_LEADS,OVERVIEW,201,East,2004,Southeast-ATL,HCO_VIALS,0,YTD
ACCOUNT_LEADS,OVERVIEW,202,West,2009,Southwest,Avlayah_SP,0,MTD
ACCOUNT_LEADS,OVERVIEW,202,West,2006,Midwest,AVLAYAH_PATIENTS_11_16,0,QTD
ACCOUNT_LEADS,OVERVIEW,202,West,2012,Pac Northwest,Severe_Avlayah,0,YTD
ACCOUNT_LEADS,OVERVIEW,202,West,2011,Southcentral,ELAPRASE_5_10,1,MTD
ACCOUNT_LEADS,OVERVIEW,201,East,2013,NY Metro,ELAPRASE_11_16,9,LTD
ACCOUNT_LEADS,OVERVIEW,201,East,2003,MidAtlantic CTL,HCP_PRESCRIBED,0,QTD
ACCOUNT_LEADS,OVERVIEW,201,East,2002,Northeast-PA,TOTAL_VIALS,1,YTD
ACCOUNT_LEADS,OVERVIEW,201,East,2005,Great Lakes-Detroit,Avlayah_Claims,0,MTD
ACCOUNT_LEADS,OVERVIEW,201,East,2001,New England,Avlayah_HUB,0,LTD
ACCOUNT_LEADS,OVERVIEW,202,West,2010,Southern Cal,CRM_PATIENTS,2,YTD
ACCOUNT_LEADS,OVERVIEW,201,East,2004,Southeast-ATL,AVLAYAH_Medicaid_Patients,0,MTD
ACCOUNT_LEADS,OVERVIEW,202,West,2009,Southwest,AVLAYAH_Unknown_Patients,0,LTD
ACCOUNT_LEADS,OVERVIEW,202,West,2006,Midwest,AVLAYAH_Medicare_Patients,0,YTD
ACCOUNT_LEADS,OVERVIEW,202,West,2012,Pac Northwest,AVLAYAH_Commercial_Patients,0,MTD
ACCOUNT_LEADS,OVERVIEW,202,West,2011,Southcentral,AVLAYAH_PATIENTS_5_10,0,LTD
ACCOUNT_LEADS,OVERVIEW,201,East,2013,NY Metro,AVLAYAH_PATIENTS_17_PLUS,0,QTD
ACCOUNT_LEADS,OVERVIEW,201,East,2003,MidAtlantic CTL,Attenuated_Avlayah,0,YTD
ACCOUNT_LEADS,OVERVIEW,201,East,2002,Northeast-PA,ELAPRASE_LT_5,0,MTD
ACCOUNT_LEADS,OVERVIEW,201,East,2005,Great Lakes-Detroit,ELAPRASE_17_PLUS,18,LTD
ACCOUNT_LEADS,OVERVIEW,201,East,2001,New England,HCO_ORDERED,0,QTD
ACCOUNT_LEADS,OVERVIEW,202,West,2010,Southern Cal,SP_VIALS,0,YTD
ACCOUNT_LEADS,OVERVIEW,201,East,2004,Southeast-ATL,HCO_VIALS,0,MTD
ACCOUNT_LEADS,OVERVIEW,202,West,2009,Southwest,Avlayah_SP,0,LTD
ACCOUNT_LEADS,OVERVIEW,202,West,2006,Midwest,AVLAYAH_PATIENTS_11_16,0,YTD
ACCOUNT_LEADS,OVERVIEW,202,West,2012,Pac Northwest,Severe_Avlayah,0,MTD
ACCOUNT_LEADS,OVERVIEW,202,West,2011,Southcentral,ELAPRASE_5_10,4,LTD
ACCOUNT_LEADS,OVERVIEW,201,East,2013,NY Metro,ELAPRASE_11_16,6,QTD
ACCOUNT_LEADS,OVERVIEW,201,East,2003,MidAtlantic CTL,HCP_PRESCRIBED,0,YTD
ACCOUNT_LEADS,OVERVIEW,201,East,2002,Northeast-PA,TOTAL_VIALS,1,MTD
ACCOUNT_LEADS,OVERVIEW,201,East,2005,Great Lakes-Detroit,Avlayah_Claims,0,LTD
ACCOUNT_LEADS,OVERVIEW,201,East,2001,New England,Avlayah_HUB,0,QTD
ACCOUNT_LEADS,OVERVIEW,202,West,2010,Southern Cal,CRM_PATIENTS,2,MTD
ACCOUNT_LEADS,OVERVIEW,201,East,2004,Southeast-ATL,AVLAYAH_Medicaid_Patients,0,LTD
ACCOUNT_LEADS,OVERVIEW,202,West,2009,Southwest,AVLAYAH_Unknown_Patients,0,QTD
